MAG	recipient	outcome	Recipient	transplant_sample	FMT Method	transplant_mean_cov_Q2Q3	AST_count_detec	AST_frac_detec	AUS_count_detec	AUS_frac_detec	BAN_count_detec	BAN_frac_detec	CAN_count_detec	CAN_frac_detec	CHI_count_detec	CHI_frac_detec	DEN_count_detec	DEN_frac_detec	ENG_count_detec	ENG_frac_detec	ETH_count_detec	ETH_frac_detec	FIJ_count_detec	FIJ_frac_detec	ISR_count_detec	ISR_frac_detec	ITA_count_detec	ITA_frac_detec	MAD_count_detec	MAD_frac_detec	MON_count_detec	MON_frac_detec	PER_count_detec	PER_frac_detec	SPA_count_detec	SPA_frac_detec	TAN_count_detec	TAN_frac_detec	USA_count_detec	USA_frac_detec
DB_MAG_00085	R04	no_colonization	R04	DB_D_13	pill	3.3096098870899997	7.0	0.0457516339869281	1.0	0.08333333333333333	0.0	0.0	0.0	0.0	6.0	0.031914893617021274	32.0	0.11267605633802814	23.0	0.10900473933649288	0.0	0.0	4.0	0.02325581395348837	52.0	0.1566265060240964	0.0	0.0	4.0	0.03571428571428571	1.0	0.00909090909090909	5.0	0.1388888888888889	3.0	0.0189873417721519	5.0	0.1851851851851852	3.0	0.024590163934426233
DB_MAG_00088	R02	no_colonization	R02	DB_D_11	colonoscopy	83.5620534256	21.0	0.13725490196078433	2.0	0.16666666666666666	0.0	0.0	3.0	0.13043478260869565	44.0	0.23404255319148934	59.0	0.20774647887323944	41.0	0.1943127962085308	1.0	0.2	13.0	0.0755813953488372	60.0	0.18072289156626506	2.0	0.18181818181818185	34.0	0.3035714285714285	9.0	0.08181818181818183	3.0	0.08333333333333333	9.0	0.0569620253164557	0.0	0.0	19.0	0.1557377049180328
DB_MAG_00091	R01	no_colonization	R01	DB_D_08	colonoscopy	6.29457090271	5.0	0.032679738562091505	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	7.0	0.02464788732394366	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	21.0	0.06325301204819278	0.0	0.0	3.0	0.026785714285714284	0.0	0.0	1.0	0.027777777777777776	0.0	0.0	2.0	0.07407407407407407	1.0	0.008196721311475409
DB_MAG_00091	R02	no_colonization	R02	DB_D_11	colonoscopy	7.404859503069999	5.0	0.032679738562091505	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	7.0	0.02464788732394366	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	21.0	0.06325301204819278	0.0	0.0	3.0	0.026785714285714284	0.0	0.0	1.0	0.027777777777777776	0.0	0.0	2.0	0.07407407407407407	1.0	0.008196721311475409
DB_MAG_00091	R04	no_colonization	R04	DB_D_13	pill	15.9027907165	5.0	0.032679738562091505	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	7.0	0.02464788732394366	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	21.0	0.06325301204819278	0.0	0.0	3.0	0.026785714285714284	0.0	0.0	1.0	0.027777777777777776	0.0	0.0	2.0	0.07407407407407407	1.0	0.008196721311475409
DB_MAG_00097	R01	no_colonization	R01	DB_D_08	colonoscopy	3.1357503921700003	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.017605633802816902	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.009036144578313251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.012658227848101266	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00097	R04	no_colonization	R04	DB_D_13	pill	17.7749353685	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.017605633802816902	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.009036144578313251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.012658227848101266	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00097	R05	no_colonization	R05	DB_D_07	pill	4.32264567994	3.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.017605633802816902	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.009036144578313251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.012658227848101266	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00098	R02	no_colonization	R02	DB_D_11	colonoscopy	12.1022255884	23.0	0.1503267973856209	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	19.0	0.10106382978723404	31.0	0.10915492957746477	14.0	0.06635071090047394	0.0	0.0	4.0	0.02325581395348837	33.0	0.09939759036144577	0.0	0.0	3.0	0.026785714285714284	11.0	0.1	6.0	0.16666666666666666	10.0	0.06329113924050632	0.0	0.0	11.0	0.09016393442622953
DB_MAG_00098	R04	no_colonization	R04	DB_D_13	pill	36.5856676765	23.0	0.1503267973856209	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	19.0	0.10106382978723404	31.0	0.10915492957746477	14.0	0.06635071090047394	0.0	0.0	4.0	0.02325581395348837	33.0	0.09939759036144577	0.0	0.0	3.0	0.026785714285714284	11.0	0.1	6.0	0.16666666666666666	10.0	0.06329113924050632	0.0	0.0	11.0	0.09016393442622953
DB_MAG_00099	R01	no_colonization	R01	DB_D_08	colonoscopy	21.7079987926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00099	R02	no_colonization	R02	DB_D_11	colonoscopy	31.713792217600002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00099	R04	no_colonization	R04	DB_D_13	pill	1.25231165428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00100	R01	no_colonization	R01	DB_D_08	colonoscopy	47.6858556768	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	9.0	0.04787234042553192	43.0	0.15140845070422534	20.0	0.0947867298578199	1.0	0.2	11.0	0.06395348837209303	68.0	0.20481927710843373	1.0	0.09090909090909093	10.0	0.08928571428571429	6.0	0.054545454545454536	10.0	0.2777777777777778	7.0	0.04430379746835443	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00100	R02	no_colonization	R02	DB_D_11	colonoscopy	31.9699652944	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	9.0	0.04787234042553192	43.0	0.15140845070422534	20.0	0.0947867298578199	1.0	0.2	11.0	0.06395348837209303	68.0	0.20481927710843373	1.0	0.09090909090909093	10.0	0.08928571428571429	6.0	0.054545454545454536	10.0	0.2777777777777778	7.0	0.04430379746835443	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00100	R05	no_colonization	R05	DB_D_07	pill	80.354993766	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	5.0	0.21739130434782608	9.0	0.04787234042553192	43.0	0.15140845070422534	20.0	0.0947867298578199	1.0	0.2	11.0	0.06395348837209303	68.0	0.20481927710843373	1.0	0.09090909090909093	10.0	0.08928571428571429	6.0	0.054545454545454536	10.0	0.2777777777777778	7.0	0.04430379746835443	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00104	R01	no_colonization	R01	DB_D_08	colonoscopy	51.8790255045	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	0.0	0.0	31.0	0.10915492957746477	15.0	0.07109004739336493	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	3.0	0.026785714285714284	1.0	0.00909090909090909	3.0	0.08333333333333333	9.0	0.0569620253164557	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00104	R02	no_colonization	R02	DB_D_11	colonoscopy	14.7261827414	10.0	0.06535947712418301	0.0	0.0	0.0	0.0	2.0	0.08695652173913042	0.0	0.0	31.0	0.10915492957746477	15.0	0.07109004739336493	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	3.0	0.026785714285714284	1.0	0.00909090909090909	3.0	0.08333333333333333	9.0	0.0569620253164557	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00106	R01	no_colonization	R01	DB_D_08	colonoscopy	12.0162539606	19.0	0.12418300653594773	1.0	0.08333333333333333	0.0	0.0	5.0	0.21739130434782608	8.0	0.0425531914893617	69.0	0.24295774647887325	56.0	0.2654028436018957	0.0	0.0	8.0	0.04651162790697674	63.0	0.1897590361445783	1.0	0.09090909090909093	8.0	0.07142857142857142	4.0	0.03636363636363636	10.0	0.2777777777777778	6.0	0.0379746835443038	3.0	0.1111111111111111	9.0	0.07377049180327869
DB_MAG_00106	R02	no_colonization	R02	DB_D_11	colonoscopy	16.1421186135	19.0	0.12418300653594773	1.0	0.08333333333333333	0.0	0.0	5.0	0.21739130434782608	8.0	0.0425531914893617	69.0	0.24295774647887325	56.0	0.2654028436018957	0.0	0.0	8.0	0.04651162790697674	63.0	0.1897590361445783	1.0	0.09090909090909093	8.0	0.07142857142857142	4.0	0.03636363636363636	10.0	0.2777777777777778	6.0	0.0379746835443038	3.0	0.1111111111111111	9.0	0.07377049180327869
DB_MAG_00106	R04	no_colonization	R04	DB_D_13	pill	59.309959704799994	19.0	0.12418300653594773	1.0	0.08333333333333333	0.0	0.0	5.0	0.21739130434782608	8.0	0.0425531914893617	69.0	0.24295774647887325	56.0	0.2654028436018957	0.0	0.0	8.0	0.04651162790697674	63.0	0.1897590361445783	1.0	0.09090909090909093	8.0	0.07142857142857142	4.0	0.03636363636363636	10.0	0.2777777777777778	6.0	0.0379746835443038	3.0	0.1111111111111111	9.0	0.07377049180327869
DB_MAG_00106	R05	no_colonization	R05	DB_D_07	pill	20.8384908978	19.0	0.12418300653594773	1.0	0.08333333333333333	0.0	0.0	5.0	0.21739130434782608	8.0	0.0425531914893617	69.0	0.24295774647887325	56.0	0.2654028436018957	0.0	0.0	8.0	0.04651162790697674	63.0	0.1897590361445783	1.0	0.09090909090909093	8.0	0.07142857142857142	4.0	0.03636363636363636	10.0	0.2777777777777778	6.0	0.0379746835443038	3.0	0.1111111111111111	9.0	0.07377049180327869
DB_MAG_00109	R01	no_colonization	R01	DB_D_08	colonoscopy	14.5340575171	2.0	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.04225352112676056	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00109	R02	no_colonization	R02	DB_D_11	colonoscopy	11.5124619362	2.0	0.013071895424836602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.04225352112676056	3.0	0.014218009478672985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00112	R02	no_colonization	R02	DB_D_11	colonoscopy	13.4927578745	88.0	0.5751633986928104	10.0	0.8333333333333334	4.0	0.14285714285714285	18.0	0.7826086956521741	103.0	0.5478723404255319	239.0	0.8415492957746479	169.0	0.8009478672985783	5.0	1.0	40.0	0.2325581395348837	267.0	0.8042168674698795	3.0	0.2727272727272727	51.0	0.4553571428571429	105.0	0.9545454545454546	33.0	0.9166666666666666	80.0	0.5063291139240507	22.0	0.8148148148148148	73.0	0.5983606557377049
DB_MAG_00117	R01	no_colonization	R01	DB_D_08	colonoscopy	38.628346030900005	7.0	0.0457516339869281	0.0	0.0	0.0	0.0	1.0	0.043478260869565216	6.0	0.031914893617021274	26.0	0.09154929577464788	13.0	0.061611374407582936	0.0	0.0	1.0	0.005813953488372093	22.0	0.06626506024096386	0.0	0.0	12.0	0.10714285714285714	3.0	0.027272727272727268	8.0	0.2222222222222222	8.0	0.05063291139240506	2.0	0.07407407407407407	6.0	0.049180327868852465
DB_MAG_00117	R02	no_colonization	R02	DB_D_11	colonoscopy	11.9043327974	7.0	0.0457516339869281	0.0	0.0	0.0	0.0	1.0	0.043478260869565216	6.0	0.031914893617021274	26.0	0.09154929577464788	13.0	0.061611374407582936	0.0	0.0	1.0	0.005813953488372093	22.0	0.06626506024096386	0.0	0.0	12.0	0.10714285714285714	3.0	0.027272727272727268	8.0	0.2222222222222222	8.0	0.05063291139240506	2.0	0.07407407407407407	6.0	0.049180327868852465
DB_MAG_00122	R01	no_colonization	R01	DB_D_08	colonoscopy	42.901672864	29.0	0.1895424836601307	4.0	0.3333333333333333	0.0	0.0	4.0	0.17391304347826084	15.0	0.0797872340425532	60.0	0.2112676056338028	43.0	0.2037914691943128	0.0	0.0	6.0	0.034883720930232565	63.0	0.1897590361445783	2.0	0.18181818181818185	13.0	0.11607142857142858	4.0	0.03636363636363636	10.0	0.2777777777777778	17.0	0.10759493670886076	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00122	R02	no_colonization	R02	DB_D_11	colonoscopy	80.1538727388	29.0	0.1895424836601307	4.0	0.3333333333333333	0.0	0.0	4.0	0.17391304347826084	15.0	0.0797872340425532	60.0	0.2112676056338028	43.0	0.2037914691943128	0.0	0.0	6.0	0.034883720930232565	63.0	0.1897590361445783	2.0	0.18181818181818185	13.0	0.11607142857142858	4.0	0.03636363636363636	10.0	0.2777777777777778	17.0	0.10759493670886076	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00122	R04	no_colonization	R04	DB_D_13	pill	4.18902065724	29.0	0.1895424836601307	4.0	0.3333333333333333	0.0	0.0	4.0	0.17391304347826084	15.0	0.0797872340425532	60.0	0.2112676056338028	43.0	0.2037914691943128	0.0	0.0	6.0	0.034883720930232565	63.0	0.1897590361445783	2.0	0.18181818181818185	13.0	0.11607142857142858	4.0	0.03636363636363636	10.0	0.2777777777777778	17.0	0.10759493670886076	1.0	0.037037037037037035	7.0	0.05737704918032788
DB_MAG_00125	R02	no_colonization	R02	DB_D_11	colonoscopy	25.068745065799998	56.0	0.3660130718954248	2.0	0.16666666666666666	0.0	0.0	9.0	0.39130434782608703	25.0	0.13297872340425532	165.0	0.5809859154929577	122.0	0.5781990521327014	5.0	1.0	12.0	0.06976744186046513	138.0	0.4156626506024096	0.0	0.0	31.0	0.2767857142857143	68.0	0.6181818181818182	29.0	0.8055555555555556	42.0	0.26582278481012656	11.0	0.4074074074074074	37.0	0.30327868852459017
DB_MAG_00129	R01	no_colonization	R01	DB_D_08	colonoscopy	19.8458999154	35.0	0.2287581699346405	3.0	0.25	0.0	0.0	9.0	0.39130434782608703	26.0	0.13829787234042554	76.0	0.2676056338028169	56.0	0.2654028436018957	2.0	0.4	15.0	0.0872093023255814	91.0	0.2740963855421687	0.0	0.0	22.0	0.19642857142857145	11.0	0.1	16.0	0.4444444444444444	32.0	0.20253164556962025	0.0	0.0	22.0	0.18032786885245905
DB_MAG_00129	R02	no_colonization	R02	DB_D_11	colonoscopy	10.8033988679	35.0	0.2287581699346405	3.0	0.25	0.0	0.0	9.0	0.39130434782608703	26.0	0.13829787234042554	76.0	0.2676056338028169	56.0	0.2654028436018957	2.0	0.4	15.0	0.0872093023255814	91.0	0.2740963855421687	0.0	0.0	22.0	0.19642857142857145	11.0	0.1	16.0	0.4444444444444444	32.0	0.20253164556962025	0.0	0.0	22.0	0.18032786885245905
DB_MAG_00129	R05	no_colonization	R05	DB_D_07	pill	41.4374319117	35.0	0.2287581699346405	3.0	0.25	0.0	0.0	9.0	0.39130434782608703	26.0	0.13829787234042554	76.0	0.2676056338028169	56.0	0.2654028436018957	2.0	0.4	15.0	0.0872093023255814	91.0	0.2740963855421687	0.0	0.0	22.0	0.19642857142857145	11.0	0.1	16.0	0.4444444444444444	32.0	0.20253164556962025	0.0	0.0	22.0	0.18032786885245905
DB_MAG_00130	R01	no_colonization	R01	DB_D_08	colonoscopy	1.86797203099	41.0	0.2679738562091503	1.0	0.08333333333333333	0.0	0.0	7.0	0.3043478260869565	33.0	0.17553191489361702	69.0	0.24295774647887325	46.0	0.21800947867298576	1.0	0.2	2.0	0.011627906976744186	87.0	0.2620481927710843	1.0	0.09090909090909093	6.0	0.05357142857142857	7.0	0.06363636363636363	14.0	0.3888888888888889	23.0	0.14556962025316456	2.0	0.07407407407407407	24.0	0.19672131147540986
DB_MAG_00130	R02	no_colonization	R02	DB_D_11	colonoscopy	22.1516109258	41.0	0.2679738562091503	1.0	0.08333333333333333	0.0	0.0	7.0	0.3043478260869565	33.0	0.17553191489361702	69.0	0.24295774647887325	46.0	0.21800947867298576	1.0	0.2	2.0	0.011627906976744186	87.0	0.2620481927710843	1.0	0.09090909090909093	6.0	0.05357142857142857	7.0	0.06363636363636363	14.0	0.3888888888888889	23.0	0.14556962025316456	2.0	0.07407407407407407	24.0	0.19672131147540986
DB_MAG_00130	R05	no_colonization	R05	DB_D_07	pill	19.367683802000002	41.0	0.2679738562091503	1.0	0.08333333333333333	0.0	0.0	7.0	0.3043478260869565	33.0	0.17553191489361702	69.0	0.24295774647887325	46.0	0.21800947867298576	1.0	0.2	2.0	0.011627906976744186	87.0	0.2620481927710843	1.0	0.09090909090909093	6.0	0.05357142857142857	7.0	0.06363636363636363	14.0	0.3888888888888889	23.0	0.14556962025316456	2.0	0.07407407407407407	24.0	0.19672131147540986
DB_MAG_00131	R02	no_colonization	R02	DB_D_11	colonoscopy	2.7850279309099997	36.0	0.2352941176470588	5.0	0.4166666666666667	0.0	0.0	0.0	0.0	21.0	0.11170212765957446	8.0	0.028169014084507043	56.0	0.2654028436018957	3.0	0.6	0.0	0.0	77.0	0.2319277108433735	0.0	0.0	29.0	0.25892857142857145	0.0	0.0	2.0	0.05555555555555555	16.0	0.10126582278481013	0.0	0.0	4.0	0.032786885245901634
DB_MAG_00132	R02	no_colonization	R02	DB_D_11	colonoscopy	8.90184191822	47.0	0.3071895424836601	8.0	0.6666666666666666	0.0	0.0	18.0	0.7826086956521741	86.0	0.4574468085106383	180.0	0.6338028169014085	102.0	0.4834123222748815	0.0	0.0	28.0	0.16279069767441862	176.0	0.5301204819277109	3.0	0.2727272727272727	56.0	0.5	48.0	0.4363636363636363	7.0	0.19444444444444445	66.0	0.4177215189873418	0.0	0.0	59.0	0.4836065573770492
DB_MAG_00133	R02	no_colonization	R02	DB_D_11	colonoscopy	27.338405071900002	61.0	0.3986928104575164	5.0	0.4166666666666667	1.0	0.03571428571428571	12.0	0.5217391304347826	34.0	0.18085106382978725	177.0	0.6232394366197183	123.0	0.5829383886255924	5.0	1.0	40.0	0.2325581395348837	175.0	0.5271084337349398	1.0	0.09090909090909093	44.0	0.3928571428571429	96.0	0.8727272727272727	33.0	0.9166666666666666	38.0	0.2405063291139241	12.0	0.4444444444444444	30.0	0.2459016393442623
DB_MAG_00136	R01	no_colonization	R01	DB_D_08	colonoscopy	24.367545907600004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.007042253521126761	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.006024096385542169	0.0	0.0	1.0	0.008928571428571428	0.0	0.0	7.0	0.19444444444444445	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00136	R02	no_colonization	R02	DB_D_11	colonoscopy	4.53132118304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.007042253521126761	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.006024096385542169	0.0	0.0	1.0	0.008928571428571428	0.0	0.0	7.0	0.19444444444444445	0.0	0.0	0.0	0.0	0.0	0.0
DB_MAG_00139	R01	no_colonization	R01	DB_D_08	colonoscopy	30.7978211445	26.0	0.16993464052287582	3.0	0.25	0.0	0.0	5.0	0.21739130434782608	31.0	0.16489361702127658	92.0	0.323943661971831	35.0	0.16587677725118485	0.0	0.0	10.0	0.05813953488372092	114.0	0.3433734939759036	2.0	0.18181818181818185	17.0	0.15178571428571427	12.0	0.10909090909090907	11.0	0.3055555555555556	38.0	0.2405063291139241	0.0	0.0	24.0	0.19672131147540986
DB_MAG_00139	R02	no_colonization	R02	DB_D_11	colonoscopy	13.988041683399999	26.0	0.16993464052287582	3.0	0.25	0.0	0.0	5.0	0.21739130434782608	31.0	0.16489361702127658	92.0	0.323943661971831	35.0	0.16587677725118485	0.0	0.0	10.0	0.05813953488372092	114.0	0.3433734939759036	2.0	0.18181818181818185	17.0	0.15178571428571427	12.0	0.10909090909090907	11.0	0.3055555555555556	38.0	0.2405063291139241	0.0	0.0	24.0	0.19672131147540986
DB_MAG_00141	R04	no_colonization	R04	DB_D_13	pill	0.502760321588	15.0	0.09803921568627452	1.0	0.08333333333333333	0.0	0.0	2.0	0.08695652173913042	6.0	0.031914893617021274	15.0	0.0528169014084507	21.0	0.0995260663507109	0.0	0.0	0.0	0.0	37.0	0.11144578313253012	0.0	0.0	3.0	0.026785714285714284	0.0	0.0	2.0	0.05555555555555555	6.0	0.0379746835443038	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00159	R01	no_colonization	R01	DB_D_08	colonoscopy	5.14982051554	20.0	0.13071895424836602	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	11.0	0.058510638297872335	41.0	0.1443661971830986	29.0	0.13744075829383887	0.0	0.0	0.0	0.0	60.0	0.18072289156626506	0.0	0.0	0.0	0.0	6.0	0.054545454545454536	1.0	0.027777777777777776	10.0	0.06329113924050632	0.0	0.0	7.0	0.05737704918032788
DB_MAG_00159	R02	no_colonization	R02	DB_D_11	colonoscopy	1.4783525993900002	20.0	0.13071895424836602	0.0	0.0	0.0	0.0	4.0	0.17391304347826084	11.0	0.058510638297872335	41.0	0.1443661971830986	29.0	0.13744075829383887	0.0	0.0	0.0	0.0	60.0	0.18072289156626506	0.0	0.0	0.0	0.0	6.0	0.054545454545454536	1.0	0.027777777777777776	10.0	0.06329113924050632	0.0	0.0	7.0	0.05737704918032788
DB_MAG_00163	R01	no_colonization	R01	DB_D_08	colonoscopy	9.75436078983	6.0	0.0392156862745098	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	0.0	0.0	4.0	0.018957345971563986	1.0	0.2	0.0	0.0	2.0	0.006024096385542169	1.0	0.09090909090909093	1.0	0.008928571428571428	1.0	0.00909090909090909	2.0	0.05555555555555555	2.0	0.012658227848101266	0.0	0.0	0.0	0.0
DB_MAG_00170	R02	no_colonization	R02	DB_D_11	colonoscopy	0.88672411074	53.0	0.3464052287581699	3.0	0.25	1.0	0.03571428571428571	10.0	0.43478260869565216	51.0	0.2712765957446808	153.0	0.5387323943661971	114.0	0.5402843601895735	3.0	0.6	11.0	0.06395348837209303	172.0	0.5180722891566265	3.0	0.2727272727272727	38.0	0.3392857142857143	101.0	0.9181818181818182	29.0	0.8055555555555556	48.0	0.3037974683544304	8.0	0.2962962962962963	33.0	0.2704918032786885
DB_MAG_00175	R01	no_colonization	R01	DB_D_08	colonoscopy	7.29549751007	8.0	0.052287581699346414	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	14.0	0.04929577464788732	5.0	0.02369668246445497	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	5.0	0.03164556962025317	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00175	R02	no_colonization	R02	DB_D_11	colonoscopy	4.32457282501	8.0	0.052287581699346414	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.010638297872340424	14.0	0.04929577464788732	5.0	0.02369668246445497	0.0	0.0	0.0	0.0	14.0	0.042168674698795185	0.0	0.0	0.0	0.0	2.0	0.01818181818181818	0.0	0.0	5.0	0.03164556962025317	0.0	0.0	2.0	0.016393442622950817
DB_MAG_00177	R02	no_colonization	R02	DB_D_11	colonoscopy	3.68297712013	4.0	0.026143790849673203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.03169014084507042	14.0	0.06635071090047394	0.0	0.0	0.0	0.0	5.0	0.015060240963855422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.012658227848101266	0.0	0.0	8.0	0.06557377049180327
DB_MAG_00177	R04	no_colonization	R04	DB_D_13	pill	3.954464568	4.0	0.026143790849673203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.03169014084507042	14.0	0.06635071090047394	0.0	0.0	0.0	0.0	5.0	0.015060240963855422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.012658227848101266	0.0	0.0	8.0	0.06557377049180327
DB_MAG_00180	R02	no_colonization	R02	DB_D_11	colonoscopy	0.7394378935510001	14.0	0.0915032679738562	5.0	0.4166666666666667	0.0	0.0	6.0	0.2608695652173913	42.0	0.22340425531914893	26.0	0.09154929577464788	33.0	0.15639810426540285	0.0	0.0	0.0	0.0	30.0	0.09036144578313253	0.0	0.0	2.0	0.017857142857142856	9.0	0.08181818181818183	1.0	0.027777777777777776	10.0	0.06329113924050632	0.0	0.0	24.0	0.19672131147540986
DB_MAG_00182	R02	no_colonization	R02	DB_D_11	colonoscopy	15.5977451326	18.0	0.1176470588235294	0.0	0.0	0.0	0.0	1.0	0.043478260869565216	0.0	0.0	71.0	0.25	32.0	0.15165876777251186	0.0	0.0	0.0	0.0	25.0	0.07530120481927711	2.0	0.18181818181818185	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.17088607594936708	0.0	0.0	9.0	0.07377049180327869
DB_MAG_00004	R04	colonization	R04	DB_D_13	pill	24.567224853800003	19.0	0.12418300653594773	2.0	0.16666666666666666	0.0	0.0	5.0	0.21739130434782608	3.0	0.015957446808510637	31.0	0.10915492957746477	37.0	0.17535545023696686	0.0	0.0	0.0	0.0	15.0	0.045180722891566265	1.0	0.09090909090909093	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.08227848101265822	0.0	0.0	12.0	0.09836065573770493
DB_MAG_00004	R05	colonization	R05	DB_D_07	pill	25.918479068499998	19.0	0.12418300653594773	2.0	0.16666666666666666	0.0	0.0	5.0	0.21739130434782608	3.0	0.015957446808510637	31.0	0.10915492957746477	37.0	0.17535545023696686	0.0	0.0	0.0	0.0	15.0	0.045180722891566265	1.0	0.09090909090909093	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.08227848101265822	0.0	0.0	12.0	0.09836065573770493
DB_MAG_00005	R05	colonization	R05	DB_D_07	pill	40.7405894005	76.0	0.4967320261437909	8.0	0.6666666666666666	0.0	0.0	17.0	0.7391304347826086	73.0	0.3882978723404255	180.0	0.6338028169014085	138.0	0.6540284360189573	3.0	0.6	8.0	0.04651162790697674	229.0	0.6897590361445783	6.0	0.5454545454545454	22.0	0.19642857142857145	38.0	0.34545454545454546	6.0	0.16666666666666666	80.0	0.5063291139240507	1.0	0.037037037037037035	82.0	0.6721311475409836
DB_MAG_00007	R05	colonization	R05	DB_D_07	pill	5.27508682477	12.0	0.0784313725490196	5.0	0.4166666666666667	0.0	0.0	12.0	0.5217391304347826	156.0	0.8297872340425532	54.0	0.19014084507042253	70.0	0.33175355450236965	0.0	0.0	2.0	0.011627906976744186	88.0	0.26506024096385544	0.0	0.0	15.0	0.13392857142857142	3.0	0.027272727272727268	0.0	0.0	40.0	0.2531645569620253	0.0	0.0	52.0	0.4262295081967213
